variant,fixture,regime,session,query,label,n_block,cos_top1,cos_top2,cos_margin,fused_top1,fused_top2,fused_margin,entropy,bm25_top1_raw,bm25_best_text,bm25_hits,vector_top1_is_text_top1,subject_key,subject_competitors,subject_distinctive,subject_query_overlap,subject_min_df,subject_admits,query_chars,query_tokens,query_is_question,query_first_word,live_facts,stored_facts,n_subjects,session_span_s,gate_open,top1_fact
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,which of these two designs looks better?,off_domain_negative,12,0.40180230140686,0.357078492641449,0.044723808765411044,0.4018023014068601,0.31587712810589713,0.08592517330096294,2.4774669811827783,1.0,1.0,48,False,associated cornerback sport,11,1,0,1,False,40,7,True,which,153,236,153,0.0,True,cornerback is associated with the sport of American football.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,book a table for two at 8pm,off_domain_negative,12,0.39101904630661,0.38060027360916104,0.010418772697448953,0.30078388177431536,0.2927694412378162,0.00801444053649919,2.484648975011494,0.0,5.0,7,False,blair spouse tony,7,2,0,1,False,27,7,False,book,153,236,153,0.0,True,Tony Blair is married to Alan Jay Lerner.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,remind me to call the dentist,off_domain_negative,12,0.388221859931946,0.33520770072937,0.05301415920257602,0.2986321999476508,0.27719098329544056,0.021441216652210215,2.484047595329837,0.0,4.0,48,False,developer phone windows,3,2,0,1,False,29,6,False,remind,153,236,153,0.0,True,Windows Phone was developed by Microsoft.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,what's the best way to learn guitar?,off_domain_negative,12,0.46392285823822,0.457660675048828,0.006262183189391979,0.3702461272478102,0.3652484233562762,0.004997703891533978,2.480386325674068,0.5,4.0,48,False,john mcvie music plays type,10,1,0,1,False,36,7,True,what's,153,236,153,0.0,True,The type of music that John McVie plays is rock music.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,can you rewrite that paragraph more concisely?,off_domain_negative,12,0.464085876941681,0.45999586582183805,0.004090011119842973,0.35698913610898536,0.35384297370910617,0.003146162399879193,2.481461175664653,0.0,5.0,10,False,language speaks waynflete william,2,3,0,1,False,46,7,True,can,153,236,153,0.0,False,William Waynflete speaks the language of English.
mxbai,chat,chat,calib-chat,what's my deploy setup?,positive,12,0.7406904697418211,0.527710139751434,0.21298032999038707,0.7406904697418211,0.4059308767318723,0.3347595930099488,2.4344892666700124,6.0,6.0,1,True,user,0,1,0,1,True,23,4,True,what's,12,12,1,0.06533002853393555,True,the user deploys to staging by default
mxbai,chat,chat,calib-chat,where do I deploy again?,positive,12,0.66962605714798,0.49142920970916704,0.17819684743881292,0.66962605714798,0.37802246900705155,0.2916035881409284,2.442083411993846,6.0,6.0,1,True,user,0,1,0,1,True,24,5,True,where,12,12,1,0.06533002853393555,True,the user deploys to staging by default
mxbai,chat,chat,calib-chat,what's my default deploy target?,positive,12,0.774321436882019,0.531699359416962,0.24262207746505704,0.7743214368820192,0.4089995072438169,0.36532192963820226,2.4257744970299955,3.5,3.5,1,True,user,0,1,0,1,True,32,5,True,what's,12,12,1,0.06533002853393555,True,the user deploys to staging by default
mxbai,chat,chat,calib-chat,which language should I use for the backend?,positive,12,0.788175344467163,0.532724797725677,0.25545054674148593,0.7006003061930335,0.532724797725677,0.16787550846735644,2.4427116150947072,2.33333333333333,4.5,12,False,user,0,1,0,1,True,44,8,True,which,12,12,1,0.06533002853393555,True,the user prefers Python for backend work
mxbai,chat,chat,calib-chat,remind me which language I prefer,positive,12,0.581753492355347,0.5001063346862791,0.08164715766906794,0.581753492355347,0.442401757607093,0.13935173474825402,2.460415670275857,7.0,7.0,2,True,user,0,1,0,1,True,33,6,False,remind,12,12,1,0.06533002853393555,True,the user prefers Python for backend work
mxbai,chat,chat,calib-chat,what city am I in?,positive,12,0.598178625106812,0.584006428718567,0.014172196388244962,0.598178625106812,0.4492357143988977,0.14894291070791427,2.4489872305214027,2.0,2.0,3,True,user,0,1,0,1,True,18,5,True,what,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,where do I live?,positive,12,0.539405941963196,0.535458385944366,0.003947556018830012,0.4149276476639969,0.41189106611105075,0.0030365815529461715,2.4702300840371607,0.0,0.0,0,False,user,0,1,0,1,True,16,4,True,where,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,which editor do I use?,positive,12,0.756358683109283,0.5882272124290471,0.16813147068023593,0.756358683109283,0.452482471099267,0.303876212010016,2.4278405417161557,4.0,4.0,1,True,user,0,1,0,1,True,22,5,True,which,12,12,1,0.06533002853393555,True,the user uses Neovim as their editor
mxbai,chat,chat,calib-chat,what's my editor setup?,positive,12,0.750717043876648,0.5627008080482481,0.18801623582839988,0.750717043876648,0.4328467754217293,0.31787026845491867,2.4415392218427825,8.0,8.0,1,True,user,0,1,0,1,True,23,4,True,what's,12,12,1,0.06533002853393555,True,the user uses Neovim as their editor
mxbai,chat,chat,calib-chat,how do I run the tests?,positive,12,0.734705626964569,0.503046870231628,0.231658756732941,0.734705626964569,0.40147009835793385,0.33323552860663513,2.4415873001220803,8.0,8.0,12,True,user,0,1,0,1,True,23,6,True,how,12,12,1,0.06533002853393555,True,the user runs tests with pytest
mxbai,chat,chat,calib-chat,which test framework do I run?,positive,12,0.6357318758964541,0.568581998348236,0.0671498775482181,0.6357318758964541,0.4373707679601815,0.1983611079362726,2.4422262958257854,15.0,15.0,1,True,user,0,1,0,1,True,30,6,True,which,12,12,1,0.06533002853393555,True,the user runs tests with pytest
mxbai,chat,chat,calib-chat,run the tests again,positive,12,0.6871345639228821,0.488056778907776,0.1990777850151061,0.6871345639228821,0.389506852397552,0.2976277115253301,2.447125962778532,8.0,8.0,12,True,user,0,1,0,1,True,19,4,False,run,12,12,1,0.06533002853393555,True,the user runs tests with pytest
mxbai,chat,chat,calib-chat,what's my dog called?,positive,12,0.654709994792938,0.36374330520629905,0.29096668958663896,0.5791665338552913,0.36374330520629905,0.21542322864899222,2.438141283505821,8.0,16.0,2,False,user,0,1,0,1,True,21,4,True,what's,12,12,1,0.06533002853393555,True,the user has a dog named Pixel
mxbai,chat,chat,calib-chat,tell me about my dog,positive,12,0.640486001968384,0.42603266239166304,0.21445333957672097,0.640486001968384,0.32771743260897157,0.31276856935941244,2.439422615043057,8.0,8.0,1,True,user,0,1,0,1,True,20,5,False,tell,12,12,1,0.06533002853393555,True,the user has a dog named Pixel
mxbai,chat,chat,calib-chat,who do I work for?,positive,12,0.60271817445755,0.475203037261963,0.12751513719558705,0.5215830355882645,0.475203037261963,0.046379998326301464,2.456522622649464,5.0,12.0,3,False,user,0,1,0,1,True,18,5,True,who,12,12,1,0.06533002853393555,True,the user works at a company called Northgate
mxbai,chat,chat,calib-chat,what company do I work at?,positive,12,0.63536012172699,0.47840338945388805,0.15695673227310192,0.63536012172699,0.46880332143809095,0.16655680028889902,2.4349617178516865,7.66666666666667,7.66666666666667,3,True,user,0,1,0,1,True,26,6,True,what,12,12,1,0.06533002853393555,True,the user works at a company called Northgate
mxbai,chat,chat,calib-chat,do I prefer light or dark mode?,positive,12,0.7690722346305849,0.43358713388443004,0.3354851007461549,0.7690722346305849,0.394433780657408,0.37463845397317697,2.4197157401791256,11.5,11.5,2,True,user,0,1,0,1,True,31,7,True,do,12,12,1,0.06533002853393555,True,the user prefers dark mode in the terminal
mxbai,chat,chat,calib-chat,any food allergies I should know about?,positive,12,0.613727629184723,0.384716331958771,0.22901129722595204,0.47209817629594075,0.29593563996828537,0.17616253632765538,2.4453166711195133,0.0,0.0,0,False,user,0,1,0,1,True,39,7,True,any,12,12,1,0.06533002853393555,True,the user is allergic to peanuts
mxbai,chat,chat,calib-chat,am I allergic to anything?,positive,12,0.617205023765564,0.36493706703186,0.25226795673370395,0.617205023765564,0.28072082079373845,0.3364842029718255,2.427623846105548,20.0,20.0,3,True,user,0,1,0,1,True,26,5,True,am,12,12,1,0.06533002853393555,True,the user is allergic to peanuts
mxbai,chat,chat,calib-chat,what do I take in my coffee?,positive,12,0.690817058086395,0.417943239212036,0.272873818874359,0.690817058086395,0.3214947993938739,0.36932225869252117,2.412749053392244,9.0,9.0,3,True,user,0,1,0,1,True,28,7,True,what,12,12,1,0.06533002853393555,True,the user drinks oat milk in their coffee
mxbai,chat,chat,calib-chat,what kind of milk do I use?,positive,12,0.638290226459503,0.37386405467987105,0.2644261717796319,0.638290226459503,0.37386405467987105,0.2644261717796319,2.4265982170245293,8.0,8.0,3,False,user,0,1,0,1,True,27,7,True,what,12,12,1,0.06533002853393555,True,the user drinks oat milk in their coffee
mxbai,chat,chat,calib-chat,how big is my team?,positive,12,0.61064338684082,0.417331218719482,0.193312168121338,0.61064338684082,0.3210240143996015,0.2896193724412185,2.430713634987193,5.0,5.0,3,True,user,0,1,0,1,True,19,5,True,how,12,12,1,0.06533002853393555,True,the user manages a team of six engineers
mxbai,chat,chat,calib-chat,how many engineers report to me?,positive,12,0.638974487781525,0.49633413553237904,0.14264035224914595,0.638974487781525,0.3817954888710608,0.2571789989104642,2.433060909810483,14.0,14.0,4,True,user,0,1,0,1,True,32,6,True,how,12,12,1,0.06533002853393555,True,the user manages a team of six engineers
mxbai,chat,chat,calib-chat,how often do I go to Lisbon?,positive,12,0.761415958404541,0.51007479429245,0.25134116411209106,0.761415958404541,0.39236522637880766,0.36905073202573335,2.377253727020953,12.0,12.0,3,True,user,0,1,0,1,True,28,7,True,how,12,12,1,0.06533002853393555,True,the user travels to Lisbon every quarter for work
mxbai,chat,chat,calib-chat,what are my travel plans?,positive,12,0.587953388690948,0.542247712612152,0.045705676078796054,0.587953388690948,0.41711362508627076,0.17083976360467729,2.443627723676256,8.0,8.0,1,True,user,0,1,0,1,True,25,5,True,what,12,12,1,0.06533002853393555,True,the user travels to Lisbon every quarter for work
mxbai,chat,chat,calib-chat,where does my code end up when I ship?,positive,12,0.48423993587493896,0.481680989265442,0.0025589466094969593,0.37249225836533767,0.37052383789649385,0.0019684204688438234,2.4740074366713283,0.0,0.0,0,False,user,0,1,0,1,True,38,9,True,where,12,12,1,0.06533002853393555,True,the user works at a company called Northgate
mxbai,chat,chat,calib-chat,what should I write the server in?,positive,12,0.5730412602424619,0.537919938564301,0.035121321678160955,0.5069211148298701,0.4758522533453431,0.031068861484527033,2.4677277972273552,1.0,2.0,12,False,user,0,1,0,1,True,34,7,True,what,12,12,1,0.06533002853393555,True,the user prefers Python for backend work
mxbai,chat,chat,calib-chat,which city do I call home?,positive,12,0.43133342266082797,0.516300439834595,-0.08496701717376698,0.4313334226608279,0.39715418448814993,0.034179238172677984,2.4575150563617116,8.0,8.0,1,True,user,0,1,0,1,True,26,6,True,which,12,12,1,0.06533002853393555,True,the user works at a company called Northgate
mxbai,chat,chat,calib-chat,what do I type into all day?,positive,12,0.525659024715424,0.521827340126038,0.0038316845893859863,0.40435309593494156,0.4014056462507985,0.0029474496841430664,2.4783839327742885,0.0,0.0,0,False,user,0,1,0,1,True,28,7,True,what,12,12,1,0.06533002853393555,True,the user uses Neovim as their editor
mxbai,chat,chat,calib-chat,how do I check nothing is broken?,positive,12,0.428719520568848,0.5371415615081789,-0.10842204093933094,0.428719520568848,0.413185816544753,0.015533704024094985,2.4743896091035946,1.0,1.0,2,True,user,0,1,0,1,True,33,7,True,how,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,what's my pet called?,positive,12,0.6637787222862239,0.40057265758514404,0.2632060647010799,0.5105990171432492,0.4005726575851441,0.11002635955810508,2.4609746233197867,0.0,16.0,1,False,user,0,1,0,1,True,21,4,True,what's,12,12,1,0.06533002853393555,True,the user has a dog named Pixel
mxbai,chat,chat,calib-chat,who employs me?,positive,12,0.596969366073608,0.5065931081771851,0.0903762578964229,0.4592072046720061,0.38968700629014236,0.06952019838186374,2.4689105484036897,0.0,0.0,0,False,user,0,1,0,1,True,15,3,True,who,12,12,1,0.06533002853393555,True,the user works at a company called Northgate
mxbai,chat,chat,calib-chat,is my shell bright or dim?,positive,12,0.655919194221497,0.458746314048767,0.19717288017273005,0.5045532263242285,0.4587463140487669,0.045806912275461575,2.462207310397637,0.0,1.0,2,False,user,0,1,0,1,True,26,6,True,is,12,12,1,0.06533002853393555,True,the user prefers dark mode in the terminal
mxbai,chat,chat,calib-chat,anything I can't eat?,positive,12,0.498671114444733,0.355199575424194,0.143471539020539,0.3835931649574869,0.2732304426339954,0.11036272232349154,2.4696475228712673,0.0,0.0,0,False,user,0,1,0,1,True,21,4,True,anything,12,12,1,0.06533002853393555,True,the user is allergic to peanuts
mxbai,chat,chat,calib-chat,what goes in my flat white?,positive,12,0.46706175804138195,0.43161714076995805,0.035444617271423895,0.46706175804138195,0.431617140769958,0.03544461727142395,2.4661238144143787,2.0,2.0,3,False,user,0,1,0,1,True,27,6,True,what,12,12,1,0.06533002853393555,True,the user drinks oat milk in their coffee
mxbai,chat,chat,calib-chat,how many people report to me?,positive,12,0.439894914627075,0.431921303272247,0.007973611354827992,0.439894914627075,0.4319213032722469,0.007973611354828047,2.467821604441467,4.0,4.0,3,True,user,0,1,0,1,True,29,6,True,how,12,12,1,0.06533002853393555,True,the user deploys to staging by default
mxbai,chat,chat,calib-chat,do I go abroad for work often?,positive,12,0.645965278148651,0.493705093860626,0.152260184288025,0.645965278148651,0.4272447927640033,0.21872048538464772,2.422308830521197,12.0,12.0,3,True,user,0,1,0,1,True,30,7,True,do,12,12,1,0.06533002853393555,True,the user travels to Lisbon every quarter for work
mxbai,chat,chat,calib-chat,what's the weather in Paris?,off_domain_negative,12,0.45913863182067904,0.459747195243835,-0.0006085634231559611,0.40616109737983136,0.3934375036221281,0.012723593757703267,2.45744501224667,1.0,2.0,12,False,user,0,1,0,1,True,28,5,True,what's,12,12,1,0.06533002853393555,True,the user travels to Lisbon every quarter for work
mxbai,chat,chat,calib-chat,how do I center a div in CSS?,off_domain_negative,12,0.36993241310119596,0.39683580398559604,-0.02690339088440008,0.36993241310119596,0.35104705737187336,0.018885355729322595,2.470900561875684,2.0,2.0,3,True,user,0,1,0,1,True,29,8,True,how,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,explain the difference between TCP and UDP,off_domain_negative,12,0.46276319026947,0.438008308410645,0.024754881858825017,0.46276319026946994,0.4380083084106449,0.024754881858825017,2.4779477866164212,1.0,1.0,12,False,user,0,1,0,1,True,42,7,False,explain,12,12,1,0.06533002853393555,True,the user prefers Python for backend work
mxbai,chat,chat,calib-chat,write me a haiku about autumn,off_domain_negative,12,0.44907248020172097,0.433337926864624,0.015734553337096946,0.3454403693859392,0.33333686681894154,0.01210350256699766,2.48108438857892,0.0,0.0,0,False,user,0,1,0,1,True,29,6,False,write,12,12,1,0.06533002853393555,True,the user uses Neovim as their editor
mxbai,chat,chat,calib-chat,what time is it in Tokyo?,off_domain_negative,12,0.528176307678223,0.48840606212616,0.03977024555206299,0.497704597619864,0.3756969708662769,0.12200762675358712,2.4590543458326084,1.5,2.0,4,False,user,0,1,0,1,True,25,6,True,what,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,summarize this article for me,off_domain_negative,12,0.46121221780777,0.407354116439819,0.053858101367950995,0.46121221780777,0.407354116439819,0.053858101367950995,2.474514947709193,5.0,5.0,2,False,user,0,1,0,1,True,29,5,False,summarize,12,12,1,0.06533002853393555,True,the user travels to Lisbon every quarter for work
mxbai,chat,chat,calib-chat,can you explain that again?,off_domain_negative,12,0.42171251773834195,0.41766095161438,0.004051566123961958,0.3243942444141092,0.3212776550879846,0.0031165893261245747,2.4828494290124223,0.0,0.0,0,False,user,0,1,0,1,True,27,5,True,can,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,"thanks, that helps",off_domain_negative,12,0.44863462448120095,0.43854117393493697,0.010093450546263982,0.3451035572932315,0.33733936456533614,0.007764192727895358,2.481883545108685,0.0,0.0,0,False,user,0,1,0,1,True,18,3,False,thanks,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,what's 17 times 23?,off_domain_negative,12,0.406011402606964,0.392636656761169,0.01337474584579501,0.3123164635438185,0.3020281975085915,0.010288266035226978,2.481425218961722,0.0,0.0,0,False,user,0,1,0,1,True,19,4,True,what's,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,translate 'good morning' into Japanese,off_domain_negative,12,0.443750381469727,0.40300989151001,0.04074048995971702,0.3413464472844054,0.3100076088538538,0.031338838430551574,2.4790174226247523,0.0,0.0,0,False,user,0,1,0,1,True,38,5,False,translate,12,12,1,0.06533002853393555,True,the user drinks oat milk in their coffee
mxbai,chat,chat,calib-chat,give me a recipe for banana bread,off_domain_negative,12,0.39541697502136197,0.38454234600067105,0.010874629020690918,0.39541697502136197,0.38454234600067105,0.010874629020690918,2.473561615148839,5.0,5.0,2,True,user,0,1,0,1,True,33,7,False,give,12,12,1,0.06533002853393555,True,the user prefers Python for backend work
mxbai,chat,chat,calib-chat,what does HTTP 429 mean?,off_domain_negative,12,0.450209021568298,0.42821478843689,0.021994233131408025,0.34631463197561385,0.3293959911053,0.01691864087031386,2.4739941189202743,0.0,0.0,0,False,user,0,1,0,1,True,24,5,True,what,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,how long should I boil an egg?,off_domain_negative,12,0.388569235801697,0.384942948818207,0.0036262869834899902,0.29889941215515153,0.29610996062939,0.0027894515257615438,2.4803368651825752,0.0,0.0,0,False,user,0,1,0,1,True,30,7,True,how,12,12,1,0.06533002853393555,True,the user is allergic to peanuts
mxbai,chat,chat,calib-chat,draft an email declining a meeting,off_domain_negative,12,0.49502664804458596,0.475951790809631,0.019074857234954945,0.3807897292650661,0.3661167621612546,0.014672967103811496,2.47749183810373,0.0,0.0,0,False,user,0,1,0,1,True,34,6,False,draft,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,explain recursion like I'm five,off_domain_negative,12,0.435133099555969,0.42712509632110596,0.00800800323486306,0.3347177688892069,0.3285577664008507,0.006160002488356187,2.476318479819018,0.0,0.0,0,False,user,0,1,0,1,True,31,5,False,explain,12,12,1,0.06533002853393555,True,the user uses Neovim as their editor
mxbai,chat,chat,calib-chat,is it going to rain tomorrow?,off_domain_negative,12,0.39921230077743497,0.355174481868744,0.04403781890869096,0.39921230077743497,0.355174481868744,0.04403781890869096,2.468368558472593,4.0,4.0,4,False,user,0,1,0,1,True,29,6,True,is,12,12,1,0.06533002853393555,True,the user travels to Lisbon every quarter for work
mxbai,chat,chat,calib-chat,set a timer for 10 minutes,off_domain_negative,12,0.41965746879577603,0.41563355922698997,0.004023909568786066,0.4196574687957761,0.41563355922698997,0.0040239095687861215,2.4797786698133115,5.0,5.0,2,True,user,0,1,0,1,True,26,6,False,set,12,12,1,0.06533002853393555,True,the user prefers Python for backend work
mxbai,chat,chat,calib-chat,help me debug this stack trace,off_domain_negative,12,0.53828626871109,0.5150489211082461,0.023237347602843905,0.41406636054699225,0.3961914777755739,0.017874882771418354,2.4776975374785044,0.0,0.0,0,False,user,0,1,0,1,True,30,6,False,help,12,12,1,0.06533002853393555,True,the user uses Neovim as their editor
mxbai,chat,chat,calib-chat,how do I revert a git commit?,off_domain_negative,12,0.499808490276337,0.48155772686004605,0.01825076341629095,0.38446806944333617,0.37042902066157385,0.01403904878176232,2.4636476676075034,0.0,0.0,0,False,user,0,1,0,1,True,29,7,True,how,12,12,1,0.06533002853393555,True,the user uses Neovim as their editor
mxbai,chat,chat,calib-chat,what are the side effects of ibuprofen?,off_domain_negative,12,0.47041320800781194,0.413333058357239,0.05708014965057295,0.47041320800781194,0.41333305835723905,0.0570801496505729,2.471981834151747,1.0,1.0,12,False,user,0,1,0,1,True,39,7,True,what,12,12,1,0.06533002853393555,True,the user is allergic to peanuts
mxbai,chat,chat,calib-chat,recommend a sci-fi novel,off_domain_negative,12,0.40337193012237504,0.38587701320648204,0.017494916915893,0.31028610009413465,0.29682847169729387,0.013457628396840782,2.4784823152165023,0.0,0.0,0,False,user,0,1,0,1,True,24,4,False,recommend,12,12,1,0.06533002853393555,True,the user prefers dark mode in the terminal
mxbai,chat,chat,calib-chat,convert 200 pounds to kilograms,off_domain_negative,12,0.396387815475464,0.37896192073822,0.017425894737243985,0.396387815475464,0.37896192073822,0.017425894737243985,2.4735772117353356,4.0,4.0,3,False,user,0,1,0,1,True,31,5,False,convert,12,12,1,0.06533002853393555,True,the user is allergic to peanuts
mxbai,chat,chat,calib-chat,what's the difference between a list and a tuple?,off_domain_negative,12,0.45876920223236095,0.422186315059662,0.036582887172698975,0.4587692022323609,0.422186315059662,0.03658288717269892,2.471108381247183,1.0,1.0,12,False,user,0,1,0,1,True,49,9,True,what's,12,12,1,0.06533002853393555,True,the user prefers Python for backend work
mxbai,chat,chat,calib-chat,how many calories are in an avocado?,off_domain_negative,12,0.334200978279114,0.305541396141052,0.028659582138061968,0.334200978279114,0.305541396141052,0.028659582138061968,2.464810450424004,2.0,2.0,3,False,user,0,1,0,1,True,36,7,True,how,12,12,1,0.06533002853393555,True,the user drinks oat milk in their coffee
mxbai,chat,chat,calib-chat,explain quantum entanglement briefly,off_domain_negative,12,0.35653769969940197,0.35473537445068404,0.0018023252487179287,0.27425976899953997,0.27287336496206466,0.0013864040374753084,2.4810055768398507,0.0,0.0,0,False,user,0,1,0,1,True,36,4,False,explain,12,12,1,0.06533002853393555,True,the user uses Neovim as their editor
mxbai,chat,chat,calib-chat,why is the sky blue?,off_domain_negative,12,0.414948105812073,0.38525843620300304,0.029689669609069935,0.414948105812073,0.38525843620300304,0.029689669609069935,2.4769234189713605,1.0,1.0,12,False,user,0,1,0,1,True,20,5,True,why,12,12,1,0.06533002853393555,True,the user prefers dark mode in the terminal
mxbai,chat,chat,calib-chat,what's a good name for a startup?,off_domain_negative,12,0.42159867286682096,0.404455423355103,0.017143249511717973,0.4215986728668209,0.3694544732570652,0.05214419960975569,2.462577546132092,8.0,8.0,3,True,user,0,1,0,1,True,33,7,True,what's,12,12,1,0.06533002853393555,True,the user has a dog named Pixel
mxbai,chat,chat,calib-chat,tell me a joke,off_domain_negative,12,0.477008700370789,0.453335702419281,0.023672997951508012,0.36692976951599154,0.3487197710917546,0.01820999842423693,2.480475240384038,0.0,0.0,0,False,user,0,1,0,1,True,14,4,False,tell,12,12,1,0.06533002853393555,True,the user has a dog named Pixel
mxbai,chat,chat,calib-chat,what does this error mean: ECONNREFUSED,off_domain_negative,12,0.49225854873657204,0.46648538112640403,0.025773167610168013,0.3786604221050554,0.3588349085587723,0.01982551354628309,2.4806114085461615,0.0,0.0,0,False,user,0,1,0,1,True,39,6,False,what,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,how far away is the moon?,off_domain_negative,12,0.38019597530365,0.360212743282318,0.01998323202133201,0.38019597530365,0.360212743282318,0.01998323202133201,2.477508898420562,1.0,1.0,12,False,user,0,1,0,1,True,25,6,True,how,12,12,1,0.06533002853393555,True,the user has a dog named Pixel
mxbai,chat,chat,calib-chat,write a SQL query joining two tables,off_domain_negative,12,0.393357992172241,0.35205841064453103,0.04129958152770996,0.3025830709017238,0.2708141620342546,0.03176890886746919,2.4789319018013223,0.0,0.0,0,False,user,0,1,0,1,True,36,7,False,write,12,12,1,0.06533002853393555,True,the user works at a company called Northgate
mxbai,chat,chat,calib-chat,open the file and show me line 40,off_domain_negative,12,0.5628265738487239,0.49404537677764904,0.06878119707107488,0.5628265738487239,0.49404537677764904,0.06878119707107488,2.4737582582545663,1.0,1.0,12,False,user,0,1,0,1,True,33,8,False,open,12,12,1,0.06533002853393555,True,the user uses Neovim as their editor
mxbai,chat,chat,calib-chat,what's on my calendar today?,off_domain_negative,12,0.49829214811325095,0.49046933650970503,0.00782281160354592,0.3833016523948084,0.3772841050074654,0.006017547387343003,2.4770682396279136,0.0,0.0,0,False,user,0,1,0,1,True,28,5,True,what's,12,12,1,0.06533002853393555,True,the user is based in Amsterdam
mxbai,chat,chat,calib-chat,should I use tabs or spaces?,off_domain_negative,12,0.575392246246338,0.5190553665161131,0.05633687973022494,0.575392246246338,0.3992733588585485,0.17611888738778952,2.4612046641204373,8.0,8.0,1,True,user,0,1,0,1,True,28,6,True,should,12,12,1,0.06533002853393555,True,the user uses Neovim as their editor
mxbai,chat,chat,calib-chat,which of these two designs looks better?,off_domain_negative,12,0.46637660264968905,0.352675318717957,0.11370128393173207,0.3587512328074531,0.352675318717957,0.006075914089496093,2.474529334047046,0.0,1.0,1,False,user,0,1,0,1,True,40,7,True,which,12,12,1,0.06533002853393555,True,the user prefers dark mode in the terminal
mxbai,chat,chat,calib-chat,book a table for two at 8pm,off_domain_negative,12,0.446550011634827,0.44736731052398704,-0.0008172988891600452,0.446550011634827,0.408652831728642,0.03789717990618502,2.464503904898102,8.0,8.0,3,True,user,0,1,0,1,True,27,7,False,book,12,12,1,0.06533002853393555,True,the user works at a company called Northgate
mxbai,chat,chat,calib-chat,remind me to call the dentist,off_domain_negative,12,0.46782183647155795,0.43011635541915905,0.037705481052398904,0.4570259479375987,0.430116355419159,0.026909592518439718,2.4762298544842745,1.5,1.66666666666667,12,False,user,0,1,0,1,True,29,6,False,remind,12,12,1,0.06533002853393555,True,the user works at a company called Northgate
mxbai,chat,chat,calib-chat,what's the best way to learn guitar?,off_domain_negative,12,0.331933736801147,0.32920891046524003,0.0027248263359069824,0.331933736801147,0.32920891046524003,0.0027248263359069824,2.477571543136856,1.66666666666667,1.66666666666667,12,False,user,0,1,0,1,True,36,7,True,what's,12,12,1,0.06533002853393555,True,the user travels to Lisbon every quarter for work
mxbai,chat,chat,calib-chat,can you rewrite that paragraph more concisely?,off_domain_negative,12,0.45658290386199996,0.40686738491058305,0.049715518951416904,0.35121761835538456,0.31297491146967926,0.0382427068857053,2.4809250423251212,0.0,0.0,0,False,user,0,1,0,1,True,46,7,True,can,12,12,1,0.06533002853393555,True,the user uses Neovim as their editor
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,where does the web app deploy?,positive,12,0.864114284515381,0.733267962932587,0.13084632158279397,0.8641142845153809,0.5898024919240374,0.2743117925913434,2.4067555174064212,23.0,23.0,11,True,app web,0,2,2,1,True,30,6,True,where,13,13,13,0.05305004119873047,True,the web app deploys to staging
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what's the deploy target for the api?,positive,12,0.845616698265076,0.7056959867477419,0.1399207115173341,0.845616698265076,0.6039129117360484,0.24170378652902758,2.417635687671472,5.33333333333333,5.33333333333333,11,True,api,0,1,1,1,True,37,7,True,what's,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,where does the docs site go?,positive,12,0.7088606953620911,0.5399408936500549,0.16891980171203613,0.7088606953620911,0.4203232187491197,0.28853747661297136,2.4296873611120766,25.0,25.0,11,True,docs site,0,2,2,1,True,28,6,True,where,13,13,13,0.05305004119873047,True,the docs site deploys to Netlify
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what OS is on the work laptop?,positive,12,0.837683916091919,0.703676104545593,0.1340078115463259,0.8376839160919188,0.5717368349432944,0.2659470811486244,2.3962989039158127,5.33333333333333,5.33333333333333,13,True,laptop user work,1,3,2,1,True,30,7,True,what,13,13,13,0.05305004119873047,True,the user's work laptop runs Linux
